9.401414,0.000000
9.900789,0.001000
10.243432,0.002000
10.423943,0.003000
10.440984,0.004000
10.291850,0.005000
9.980471,0.006000
9.511734,0.007000
8.892815,0.008000
8.132684,0.009000
7.244614,0.010000
6.241172,0.011000
5.139476,0.012000
3.956330,0.013000
2.710568,0.014000
1.422338,0.015000
0.109922,0.016000
-1.202737,0.017000
-2.497564,0.018000
-3.753197,0.019000
-4.950003,0.020000
-6.069605,0.021000
-7.092677,0.022000
-8.004822,0.023000
-8.790102,0.024000
-9.438552,0.025000
-9.936737,0.026000
-10.280138,0.027000
-10.460697,0.028000
-10.476543,0.029000
-10.328337,0.030000
-10.016215,0.031000
-9.547692,0.032000
-8.928378,0.033000
-8.168802,0.034000
-7.280256,0.035000
-6.277149,0.036000
-5.175438,0.037000
-3.992914,0.038000
-2.747676,0.039000
-1.458971,0.040000
-0.147589,0.041000
1.165332,0.042000
2.460368,0.043000
3.716701,0.044000
4.913060,0.045000
6.032389,0.046000
7.055676,0.047000
7.967743,0.048000
8.754067,0.049000
9.401759,0.050000
9.900595,0.051000
10.243797,0.052000
10.423724,0.053000
10.440814,0.054000
10.292020,0.055000
9.980700,0.056000
9.511875,0.057000
8.892445,0.058000
8.133209,0.059000
7.244638,0.060000
6.242129,0.061000
5.140603,0.062000
3.957350,0.063000
2.711831,0.064000
1.423081,0.065000
0.111758,0.066000
-1.202014,0.067000
-2.496500,0.068000
-3.752206,0.069000
-4.948959,0.070000
-6.068828,0.071000
-7.091477,0.072000
-8.003739,0.073000
-8.789791,0.074000
-9.437576,0.075000
-9.937086,0.076000
-10.279759,0.077000
-10.460580,0.078000
-10.476892,0.079000
-10.328186,0.080000
-10.017055,0.081000
-9.547964,0.082000
-8.928840,0.083000
-8.169671,0.084000
-7.281310,0.085000
-6.278693,0.086000
-5.177095,0.087000
-3.994007,0.088000
-2.748740,0.089000
-1.460239,0.090000
-0.148925,0.091000
1.164453,0.092000
2.459372,0.093000
3.715336,0.094000
4.912239,0.095000
6.031408,0.096000
7.055438,0.097000
7.967121,0.098000
8.753149,0.099000
9.401298,0.100000
9.899973,0.101000
10.243078,0.102000
10.423865,0.103000
10.440464,0.104000
10.291738,0.105000
9.980850,0.106000
9.512502,0.107000
8.893388,0.108000
8.134161,0.109000
7.246047,0.110000
6.242955,0.111000
5.141283,0.112000
3.958468,0.113000
2.712627,0.114000
1.424116,0.115000
0.112598,0.116000
-1.200891,0.117000
-2.495557,0.118000
-3.751619,0.119000
-4.948187,0.120000
-6.067283,0.121000
-7.091448,0.122000
-8.003914,0.123000
-8.789431,0.124000
-9.436915,0.125000
-9.936746,0.126000
-10.279501,0.127000
-10.460483,0.128000
-10.476475,0.129000
-10.328725,0.130000
-10.017463,0.131000
-9.548571,0.132000
-8.929520,0.133000
-8.170366,0.134000
-7.281975,0.135000
-6.279490,0.136000
-5.177741,0.137000
-3.995023,0.138000
-2.749391,0.139000
-1.460987,0.140000
-0.150052,0.141000
1.163637,0.142000
2.458323,0.143000
3.713922,0.144000
4.910816,0.145000
6.030203,0.146000
7.054213,0.147000
7.965873,0.148000
8.752478,0.149000
9.400540,0.150000
9.899541,0.151000
10.243262,0.152000
10.423360,0.153000
10.440697,0.154000
10.292394,0.155000
9.981486,0.156000
9.512594,0.157000
8.893728,0.158000
8.134374,0.159000
7.246761,0.160000
6.243849,0.161000
5.142906,0.162000
3.959604,0.163000
2.714055,0.164000
1.425160,0.165000
0.113687,0.166000
-1.199522,0.167000
-2.494707,0.168000
-3.750224,0.169000
-4.947123,0.170000
-6.066166,0.171000
-7.090307,0.172000
-8.002743,0.173000
-8.788401,0.174000
-9.436944,0.175000
-9.936552,0.176000
-10.279161,0.177000
-10.460400,0.178000
-10.476698,0.179000
-10.328482,0.180000
-10.017779,0.181000
-9.549042,0.182000
-8.930433,0.183000
-8.171094,0.184000
-7.282660,0.185000
-6.280777,0.186000
-5.178849,0.187000
-3.996553,0.188000
-2.751217,0.189000
-1.462196,0.190000
-0.151271,0.191000
1.162107,0.192000
2.457021,0.193000
3.712761,0.194000
4.909864,0.195000
6.028897,0.196000
7.053426,0.197000
7.965421,0.198000
8.751813,0.199000
9.399257,0.200000
9.899633,0.201000
10.242646,0.202000
10.423573,0.203000
10.441027,0.204000
10.293069,0.205000
9.982074,0.206000
9.514222,0.207000
8.895384,0.208000
8.135443,0.209000
7.247655,0.210000
6.245107,0.211000
5.143421,0.212000
3.960270,0.213000
2.715377,0.214000
1.427176,0.215000
0.115280,0.216000
-1.198409,0.217000
-2.493556,0.218000
-3.749714,0.219000
-4.945991,0.220000
-6.065743,0.221000
-7.089908,0.222000
-8.001305,0.223000
-8.788188,0.224000
-9.436089,0.225000
-9.935950,0.226000
-10.279633,0.227000
-10.460109,0.228000
-10.477024,0.229000
-10.329318,0.230000
-10.018308,0.231000
-9.549222,0.232000
-8.930618,0.233000
-8.171600,0.234000
-7.283267,0.235000
-6.280923,0.236000
-5.179713,0.237000
-3.997481,0.238000
-2.752126,0.239000
